"","region.date","region.hits","region.geo","region.time","region.keyword","region.gprop","region.category"
"324",2012-12-01,17,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"325",2013-01-01,7,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"326",2013-02-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"327",2013-03-01,3,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"328",2013-04-01,17,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"329",2013-05-01,7,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"330",2013-06-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"331",2013-07-01,20,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"332",2013-08-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"333",2013-09-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"334",2013-10-01,7,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"335",2013-11-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"336",2013-12-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"337",2014-01-01,10,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"338",2014-02-01,7,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"339",2014-03-01,10,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"340",2014-04-01,7,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"341",2014-05-01,20,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"342",2014-06-01,12,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"343",2014-07-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"344",2014-08-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"345",2014-09-01,11,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"346",2014-10-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"347",2014-11-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"348",2014-12-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"349",2015-01-01,7,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"350",2015-02-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"351",2015-03-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"352",2015-04-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"353",2015-05-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"354",2015-06-01,16,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"355",2015-07-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"356",2015-08-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"357",2015-09-01,4,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"358",2015-10-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"359",2015-11-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"360",2015-12-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"361",2016-01-01,15,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"362",2016-02-01,9,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"363",2016-03-01,15,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"364",2016-04-01,21,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"365",2016-05-01,12,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"366",2016-06-01,10,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"367",2016-07-01,13,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"368",2016-08-01,3,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"369",2016-09-01,12,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"370",2016-10-01,15,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"371",2016-11-01,15,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"372",2016-12-01,14,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"373",2017-01-01,5,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"374",2017-02-01,6,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"375",2017-03-01,5,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"376",2017-04-01,16,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"377",2017-05-01,3,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"378",2017-06-01,3,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"379",2017-07-01,3,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"380",2017-08-01,5,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"381",2017-09-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"382",2017-10-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"383",2017-11-01,5,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"384",2017-12-01,3,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"385",2018-01-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"386",2018-02-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"387",2018-03-01,0,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"388",2018-04-01,18,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"389",2018-05-01,18,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"390",2018-06-01,25,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"391",2018-07-01,5,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"392",2018-08-01,3,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"393",2018-09-01,5,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"394",2018-10-01,13,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"395",2018-11-01,5,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"396",2018-12-01,8,"US-AZ","2008-01-01 2018-12-31","skin bleaching","web",0
"397",2008-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"398",2008-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"399",2008-03-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"400",2008-04-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"401",2008-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"402",2008-06-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"403",2008-07-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"404",2008-08-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"405",2008-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"406",2008-10-01,48,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"407",2008-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"408",2008-12-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"409",2009-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"410",2009-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"411",2009-03-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"412",2009-04-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"413",2009-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"414",2009-06-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"415",2009-07-01,100,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"416",2009-08-01,99,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"417",2009-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"418",2009-10-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"419",2009-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"420",2009-12-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"421",2010-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"422",2010-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"423",2010-03-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"424",2010-04-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"425",2010-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"426",2010-06-01,53,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"427",2010-07-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"428",2010-08-01,48,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"429",2010-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"430",2010-10-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"431",2010-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"432",2010-12-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"433",2011-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"434",2011-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"435",2011-03-01,22,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"436",2011-04-01,45,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"437",2011-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"438",2011-06-01,23,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"439",2011-07-01,25,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"440",2011-08-01,22,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"441",2011-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"442",2011-10-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"443",2011-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"444",2011-12-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"445",2012-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"446",2012-02-01,20,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"447",2012-03-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"448",2012-04-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"449",2012-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"450",2012-06-01,21,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"451",2012-07-01,19,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"452",2012-08-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"453",2012-09-01,19,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"454",2012-10-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"455",2012-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"456",2012-12-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"457",2013-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"458",2013-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"459",2013-03-01,16,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"460",2013-04-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"461",2013-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"462",2013-06-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"463",2013-07-01,16,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"464",2013-08-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"465",2013-09-01,15,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"466",2013-10-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"467",2013-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"468",2013-12-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"469",2014-01-01,14,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"470",2014-02-01,14,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"471",2014-03-01,13,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"472",2014-04-01,14,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"473",2014-05-01,29,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"474",2014-06-01,17,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"475",2014-07-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"476",2014-08-01,16,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"477",2014-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"478",2014-10-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"479",2014-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"480",2014-12-01,15,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"481",2015-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"482",2015-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"483",2015-03-01,15,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"484",2015-04-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"485",2015-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"486",2015-06-01,17,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"487",2015-07-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"488",2015-08-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"489",2015-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"490",2015-10-01,12,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"491",2015-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"492",2015-12-01,11,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"493",2016-01-01,9,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"494",2016-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"495",2016-03-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"496",2016-04-01,19,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"497",2016-05-01,18,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"498",2016-06-01,10,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"499",2016-07-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"500",2016-08-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"501",2016-09-01,9,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"502",2016-10-01,18,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"503",2016-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"504",2016-12-01,18,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"505",2017-01-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"506",2017-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"507",2017-03-01,8,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"508",2017-04-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"509",2017-05-01,9,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"510",2017-06-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"511",2017-07-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"512",2017-08-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"513",2017-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"514",2017-10-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"515",2017-11-01,8,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"516",2017-12-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"517",2018-01-01,7,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"518",2018-02-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"519",2018-03-01,7,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"520",2018-04-01,15,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"521",2018-05-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"522",2018-06-01,8,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"523",2018-07-01,8,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"524",2018-08-01,8,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"525",2018-09-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"526",2018-10-01,8,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"527",2018-11-01,0,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"528",2018-12-01,8,"US-AR","2008-01-01 2018-12-31","skin bleaching","web",0
"529",2008-01-01,7,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"530",2008-02-01,2,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"531",2008-03-01,3,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"532",2008-04-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"533",2008-05-01,3,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"534",2008-06-01,2,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"535",2008-07-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"536",2008-08-01,7,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"537",2008-09-01,9,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"538",2008-10-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"539",2008-11-01,2,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"540",2008-12-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"541",2009-01-01,3,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"542",2009-02-01,9,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"543",2009-03-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"544",2009-04-01,8,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"545",2009-05-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"546",2009-06-01,11,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"547",2009-07-01,14,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"548",2009-08-01,6,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"549",2009-09-01,7,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"550",2009-10-01,6,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"551",2009-11-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"552",2009-12-01,3,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"553",2010-01-01,3,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"554",2010-02-01,2,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"555",2010-03-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"556",2010-04-01,8,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"557",2010-05-01,3,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"558",2010-06-01,12,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"559",2010-07-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"560",2010-08-01,3,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"561",2010-09-01,7,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"562",2010-10-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"563",2010-11-01,6,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"564",2010-12-01,6,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"565",2011-01-01,7,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"566",2011-02-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"567",2011-03-01,11,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"568",2011-04-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"569",2011-05-01,11,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"570",2011-06-01,17,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"571",2011-07-01,16,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"572",2011-08-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"573",2011-09-01,5,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"574",2011-10-01,9,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"575",2011-11-01,12,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"576",2011-12-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"577",2012-01-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"578",2012-02-01,15,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"579",2012-03-01,10,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"580",2012-04-01,16,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"581",2012-05-01,18,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"582",2012-06-01,13,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"583",2012-07-01,14,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"584",2012-08-01,9,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"585",2012-09-01,8,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"586",2012-10-01,12,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"587",2012-11-01,8,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"588",2012-12-01,9,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"589",2013-01-01,13,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"590",2013-02-01,16,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
"591",2013-03-01,15,"US-CA","2008-01-01 2018-12-31","skin bleaching","web",0
